episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,232.9509999981383,-1360.7659999999632,3125,,-3.124999999999767,3125
2,,264.37499999883585,-1069.0579999999643,3125,,-3.124999999999767,3125
3,,296.94300000119256,-1011.1159999999672,3125,,-3.124999999999767,3125
4,,281.41499999765074,-708.4189999999704,3125,,-3.124999999999767,3125
5,yes,276.6350000019884,-783.3249999999692,3107,,-3.124999999999767,3125
6,,290.0840000002063,-673.4539999999693,3125,,-3.124999999999767,3125
7,yes,33.148000002256595,-99.2510000000002,351,,-3.124999999999767,3125
8,yes,51.217000000178814,-90.45600000000022,547,,-3.124999999999767,3125
9,yes,109.93299999972805,-272.89200000000244,1165,,-3.124999999999767,3125
10,yes,30.34499999921536,-66.26799999999983,335,,-3.124999999999767,3125
11,yes,74.20800000545569,-168.6790000000014,848,,-3.124999999999767,3125
12,yes,167.71699999662815,-303.1819999999984,1485,,-3.124999999999767,3125
13,yes,43.12799999752315,-75.34200000000001,418,,-3.124999999999767,3125
14,yes,122.56999999954132,-263.0740000000029,1337,,-3.124999999999767,3125
15,yes,117.07000000023982,-237.11200000000386,1349,,-3.124999999999767,3125
16,yes,57.81800000113435,-138.5120000000013,651,,-3.124999999999767,3125
17,yes,53.747000005387235,-117.45900000000051,577,,-3.124999999999767,3125
18,yes,55.93899999803398,-127.45500000000098,583,,-3.124999999999767,3125
19,yes,38.74599999835482,-91.34600000000034,438,,-3.124999999999767,3125
20,yes,19.572999997762963,-37.168000000000056,206,,-3.124999999999767,3125
21,yes,13.219000000390224,-35.10800000000003,144,,-3.124999999999767,3125
22,yes,35.41699999914272,-80.34400000000005,425,,-3.124999999999767,3125
23,yes,33.60699999757344,-85.31800000000013,404,,-3.124999999999767,3125
24,yes,72.93100000242703,-175.67400000000185,850,,-3.124999999999767,3125
25,yes,9.761000001162756,-20.084000000000007,105,,-3.124999999999767,3125
26,yes,44.848999998066574,-109.45300000000057,563,,-3.124999999999767,3125
27,yes,270.34500000445405,-501.24899999997814,2749,,-3.124999999999767,3125
28,yes,111.98500000318745,-226.06800000000354,1294,,-3.124999999999767,3125
29,yes,86.35900000081165,-186.7620000000024,949,,-3.124999999999767,3125
30,yes,66.5660000013304,-137.5760000000014,714,,-3.124999999999767,3125
31,yes,36.8880000023637,-67.33499999999984,403,,-3.124999999999767,3125
32,yes,81.77400000568014,-146.63900000000137,786,,-3.124999999999767,3125
33,yes,60.357999995176215,-140.5520000000013,693,,-3.124999999999767,3125
34,yes,56.03900000278372,-105.43900000000033,545,,-3.124999999999767,3125
35,yes,69.02499999705469,-176.63900000000166,816,,-3.124999999999767,3125
36,yes,26.239999999233987,-50.21599999999984,267,,-3.124999999999767,3125
37,yes,30.38100000412669,-69.25599999999989,326,,-3.124999999999767,3125
38,yes,81.10799999849405,-172.80600000000248,979,,-3.124999999999767,3125
39,yes,78.0559999984689,-151.69200000000163,844,,-3.124999999999767,3125
40,yes,59.363000000303145,-129.56300000000076,693,,-3.124999999999767,3125
41,yes,76.52900000539375,-166.74100000000172,908,,-3.124999999999767,3125
42,yes,27.668999995512422,-65.25099999999978,317,,-3.124999999999767,3125
43,yes,69.52900000032969,-131.58200000000102,714,,-3.124999999999767,3125
44,yes,30.025000000023283,-51.301999999999865,354,,-3.124999999999767,3125
45,yes,81.93000000028405,-83.26900000000002,353,,-3.124999999999767,3125
46,yes,26.640000003681052,-54.24799999999983,303,,-3.124999999999767,3125
47,yes,21.474000001035165,-34.16900000000006,204,,-3.124999999999767,3125
48,yes,32.4590000018361,-68.2999999999999,369,,-3.124999999999767,3125
49,yes,45.470999997633044,-90.37800000000041,469,,-3.124999999999767,3125
50,yes,26.579000004858244,-61.20699999999981,269,,-3.124999999999767,3125
51,yes,146.72100000461796,-352.4509999999949,1803,,-3.124999999999767,3125
52,yes,53.283000001101755,-122.52200000000076,645,,-3.124999999999767,3125
53,yes,14.468000001215842,-32.129000000000076,162,,-3.124999999999767,3125
54,yes,37.865999998757616,-85.35900000000007,445,,-3.124999999999767,3125
55,yes,46.16600000008475,-87.43000000000029,518,,-3.124999999999767,3125
56,yes,26.989999998477288,-63.20599999999982,270,,-3.124999999999767,3125
57,yes,36.00700000242796,-72.31999999999984,393,,-3.124999999999767,3125
58,yes,40.42499999923166,-121.4020000000006,524,,-3.124999999999767,3125
59,yes,36.421000004338566,-72.29399999999995,367,,-3.124999999999767,3125
60,yes,48.20800000015879,-101.47700000000052,579,,-3.124999999999767,3125
61,yes,54.41900000005262,-150.52300000000125,674,,-3.124999999999767,3125
62,yes,21.792999999888707,-45.206999999999965,253,,-3.124999999999767,3125
63,yes,15.658000003895722,-38.13600000000003,175,,-3.124999999999767,3125
64,yes,41.84500000701519,-83.353,437,,-3.124999999999767,3125
65,yes,28.990999999223277,-75.26799999999999,344,,-3.124999999999767,3125
66,yes,38.2270000045537,-78.32299999999998,402,,-3.124999999999767,3125
67,yes,16.90299999609124,-37.120999999999995,159,,-3.124999999999767,3125
68,yes,67.32100000226637,-154.62400000000127,779,,-3.124999999999767,3125
69,yes,22.758999999496154,-51.19399999999991,246,,-3.124999999999767,3125
70,yes,26.861999998800457,-47.273999999999916,322,,-3.124999999999767,3125
71,yes,7.888000000093598,-17.073000000000008,91,,-3.124999999999767,3125
72,yes,16.768000001320615,-21.132000000000012,154,,-3.124999999999767,3125
73,yes,50.97500000556465,-112.43600000000075,549,,-3.124999999999767,3125
74,yes,42.12600000028033,-90.3410000000004,432,,-3.124999999999767,3125
75,yes,42.760999996971805,-90.4030000000003,494,,-3.124999999999767,3125
76,yes,33.91900000133319,-79.31600000000006,396,,-3.124999999999767,3125
77,yes,53.76000000251224,-120.45900000000088,580,,-3.124999999999767,3125
78,yes,45.526000001700595,-91.39100000000039,483,,-3.124999999999767,3125
79,yes,45.3269999998156,-107.46300000000082,571,,-3.124999999999767,3125
80,yes,24.3590000027325,-51.200999999999944,253,,-3.124999999999767,3125
81,yes,47.67500000161817,-92.40700000000021,500,,-3.124999999999767,3125
82,yes,39.27300000214018,-82.34600000000012,429,,-3.124999999999767,3125
83,yes,32.67200000118464,-60.30799999999977,369,,-3.124999999999767,3125
84,yes,14.634999999543652,-35.12200000000004,158,,-3.124999999999767,3125
85,yes,58.04700000589946,-157.57500000000147,733,,-3.124999999999767,3125
86,yes,19.785000004048925,-55.17199999999987,228,,-3.124999999999767,3125
87,yes,17.21499999985099,-37.13899999999998,177,,-3.124999999999767,3125
88,yes,31.606999997165985,-63.28699999999977,351,,-3.124999999999767,3125
