episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,yes,4.54961728070824,-34.010000000000005,45,,-63.06199999999995,125
2,yes,2.581319976841634,-11.009999999999994,22,,-125,125
3,yes,4.806209723733801,-26.01800000000001,45,yes,-0.001,2
4,yes,1.2927593811360438,-0.006,7,yes,-0.001,2
5,yes,1.3286823231597467,-6.0009999999999994,8,yes,-0.001,2
6,yes,1.1994530382182234,-3.0029999999999997,7,yes,-0.001,2
7,yes,1.66225249909413,-8.003,12,yes,-0.001,2
8,yes,2.4399608673197903,-3.0159999999999982,20,yes,-0.001,2
9,yes,1.0105076938078383,-0.001,2,yes,-0.001,2
10,yes,1.3562076943207657,-1.0029999999999997,5,yes,-0.001,2
11,yes,0.7707103925067571,-0.001,2,yes,-0.001,2
12,yes,1.0357004063958897,-3.001,5,yes,-0.001,2
13,yes,0.8551526328481884,-1.001,3,yes,-0.001,2
14,yes,0.7161261818993125,-1,2,yes,-0.001,2
15,yes,1.1658627547674882,-3.002,6,yes,-0.001,2
16,yes,2.169839004570129,-3.0129999999999986,17,yes,-0.001,2
17,yes,1.6846460213946202,-6.005000000000002,12,yes,-0.001,2
18,yes,0.920933604605878,-0.001,2,yes,-0.001,2
19,yes,1.3758020263345827,-0.002,3,yes,-0.001,2
20,yes,0.7823736853724839,-0.001,2,yes,-0.001,2
21,yes,3.7751746344838466,-19.014000000000006,34,yes,-0.001,2
22,yes,1.505964374704405,-2.0049999999999994,8,yes,-0.001,2
23,yes,0.5607711209405508,-0.001,2,yes,-0.001,2
24,yes,0.4236107968500491,-2.002,5,yes,-0.001,2
25,yes,0.508519568906074,-3.0039999999999996,8,yes,-0.001,2
26,yes,0.368560054528011,-1.0019999999999998,4,yes,-0.001,2
27,yes,0.3265722002145921,-0.002,3,yes,-0.001,2
28,yes,0.34663306394211446,-1.001,3,yes,-0.001,2
29,yes,0.47492928545533886,-3.0029999999999997,7,yes,-0.001,2
30,yes,0.3536310396610176,-0.002,3,yes,-0.001,2
31,yes,0.6022924435393762,-1.0019999999999998,4,yes,-0.001,2
32,yes,0.39281970368687524,-0.001,2,yes,-0.001,2
33,yes,0.43060877256895225,-1.0019999999999998,4,yes,-0.001,2
34,yes,0.3545641030910929,-0.002,3,yes,-0.001,2
35,yes,0.2509940624504381,-0.001,2,yes,-0.001,2
36,yes,0.3568967616631724,-2.002,5,yes,-0.001,2
37,yes,0.2836512824719861,-0.001,2,yes,-0.001,2
