episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,110.87399999999991,-363.76399999997807,3125,,-3.124999999999767,3125
2,yes,105.02900000000004,-210.23600000000854,2445,,-3.124999999999767,3125
3,yes,120.20699999999974,-238.69000000000838,2927,,-3.124999999999767,3125
4,yes,40.33499999999979,-43.0059999999993,1049,,-3.124999999999767,3125
5,yes,93.81599999999946,-114.1220000000022,2235,,-3.124999999999767,3125
6,yes,66.18299999999965,-98.54800000000074,1646,,-3.124999999999767,3125
7,yes,84.81200000000032,-81.9410000000002,2022,,-3.124999999999767,3125
8,yes,27.0760000000001,-16.599000000000128,616,,-3.124999999999767,3125
9,yes,75.43100000000003,-26.83200000000056,859,,-3.124999999999767,3125
10,yes,52.00900000000086,-79.1020000000003,1181,,-3.124999999999767,3125
11,yes,34.71500000000027,-41.79599999999936,838,,-3.124999999999767,3125
12,yes,36.15000000000013,-36.69200000000001,729,,-3.124999999999767,3125
13,yes,19.726999999999606,-16.422999999999945,440,,-3.124999999999767,3125
14,yes,42.790000000000106,-49.943999999999484,994,,-3.124999999999767,3125
15,yes,32.45500000000057,-28.76300000000034,792,,-3.124999999999767,3125
16,yes,17.45999999999981,-20.473000000000074,494,,-3.124999999999767,3125
17,yes,26.029999999999553,-36.686999999999784,724,,-3.124999999999767,3125
18,yes,20.519999999999428,-12.53399999999986,547,,-3.124999999999767,3125
19,yes,5.929999999999325,-6.1590000000000105,166,,-3.124999999999767,3125
20,yes,10.953999999999908,-5.260000000000031,266,,-3.124999999999767,3125
21,yes,5.86999999999982,-4.149000000000002,154,,-3.124999999999767,3125
22,yes,14.490000000000336,-23.343000000000114,367,,-3.124999999999767,3125
23,yes,9.445000000001258,-7.254000000000057,262,,-3.124999999999767,3125
24,yes,25.919000000000025,-31.485000000000397,517,,-3.124999999999767,3125
25,yes,10.429000000000244,-12.242999999999974,256,,-3.124999999999767,3125
26,yes,8.573999999999415,-10.18799999999997,199,,-3.124999999999767,3125
27,yes,37.10099999999983,-56.79899999999961,856,,-3.124999999999767,3125
28,yes,9.475999999999374,-5.212999999999983,219,,-3.124999999999767,3125
29,yes,12.722999999999374,-13.313999999999934,328,,-3.124999999999767,3125
30,yes,22.757999999999612,-17.464000000000034,482,,-3.124999999999767,3125
31,yes,47.67900000000047,-42.030999999999736,1073,,-3.124999999999767,3125
32,yes,7.134999999999891,-5.1890000000000045,195,,-3.124999999999767,3125
33,yes,8.169999999999789,-5.204000000000055,210,,-3.124999999999767,3125
34,yes,6.3329999999997,-6.1850000000000005,192,,-3.124999999999767,3125
35,yes,10.607000000000255,-13.24399999999997,258,,-3.124999999999767,3125
36,yes,11.276000000000508,-4.231000000000011,236,,-3.124999999999767,3125
37,yes,15.216999999999814,-16.3480000000001,365,,-3.124999999999767,3125
38,yes,7.010999999998546,-12.162999999999947,176,,-3.124999999999767,3125
39,yes,11.40699999999839,-6.257999999999995,265,,-3.124999999999767,3125
40,yes,10.006999999999877,-11.279999999999902,292,,-3.124999999999767,3125
41,yes,14.554999999999652,-39.365000000000045,405,,-3.124999999999767,3125
42,yes,11.41299999999923,-25.29800000000013,324,,-3.124999999999767,3125
43,yes,9.979000000001292,-11.213999999999992,226,,-3.124999999999767,3125
44,yes,10.163000000000366,-17.201000000000036,219,,-3.124999999999767,3125
45,yes,19.36500000000052,-16.371000000000045,388,,-3.124999999999767,3125
46,yes,14.447999999999794,-8.302999999999962,312,,-3.124999999999767,3125
47,yes,10.83500000000015,-14.26000000000002,275,,-3.124999999999767,3125
48,yes,10.651000000001076,-5.216000000000008,222,,-3.124999999999767,3125
49,yes,8.98800000000044,-18.16500000000006,184,,-3.124999999999767,3125
50,yes,14.955000000000496,-4.356999999999968,362,,-3.124999999999767,3125
