episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,yes,268.38300001691096,-599.6319999999785,2231,,-12495.005000000001,12500
2,yes,1402.390999981435,-1730.021999999886,7747,,-12497.003,12500
3,yes,429.97399999876507,-682.2089999999628,2890,,-12.499999999998511,12500
4,yes,784.1180000104941,-1334.0579999999318,5389,,-12.499999999998511,12500
5,yes,1443.715000001248,-2639.792000000349,12423,,-12.499999999998511,12500
6,yes,277.2709999990184,-425.6199999999846,2045,,-12.499999999998511,12500
7,,1857.2820000117645,-2558.9510000000937,12500,,-12.499999999998511,12500
8,,1647.023999976227,-2241.2689999999634,12500,,-12.499999999998511,12500
9,yes,1598.5290000098757,-2408.775000000139,11176,,-12.499999999998511,12500
10,,1907.8070000105072,-2616.89300000034,12500,,-12.499999999998511,12500
11,yes,743.8170000095852,-1007.411999999918,5416,,-12.499999999998511,12500
12,yes,136.01899999775924,-141.8360000000028,978,,-12.499999999998511,12500
13,,1627.654000010807,-2528.981000000326,12500,,-12.499999999998511,12500
14,,1658.5459999914747,-2442.068000000131,12500,,-12.499999999998511,12500
15,yes,1675.859999988461,-2382.102000000039,11476,,-12.499999999998511,12500
16,,1698.9729999913834,-2333.1769999999815,12500,,-12.499999999998511,12500
17,yes,369.24799997359514,-474.09999999997535,2573,,-12.499999999998511,12500
18,,1765.0989999820013,-2249.2609999999595,12500,,-12.499999999998511,12500
19,yes,1354.029999987688,-2379.7640000001556,11136,,-12.499999999998511,12500
20,yes,1747.3079999908805,-2366.7420000001657,12100,,-12.499999999998511,12500
21,yes,1242.4520000058692,-1654.370999999891,7021,,-12.499999999998511,12500
22,yes,713.6269999900833,-1115.561999999901,5674,,-12.499999999998511,12500
23,yes,845.5119999998715,-1435.9119999998907,7343,,-12.499999999998511,12500
24,yes,1451.2999999860767,-2076.149999999847,10219,,-12.499999999998511,12500
25,yes,1437.844000000041,-1697.282999999853,8974,,-12.499999999998511,12500
26,,1442.8849999967497,-2713.7960000002454,12500,,-12.499999999998511,12500
27,yes,1317.3719999904279,-1621.397999999872,8014,,-12.499999999998511,12500
28,yes,811.2279999768361,-1092.977999999932,5068,,-12.499999999998511,12500
29,yes,384.41499997861683,-548.1129999999828,2660,,-12.499999999998511,12500
30,yes,446.6179999872111,-486.17899999997985,2664,,-12.499999999998511,12500
31,yes,1447.3069999949075,-2102.1619999998497,10257,,-12.499999999998511,12500
32,,1797.8989999974146,-2388.122000000038,12500,,-12.499999999998511,12500
33,yes,160.91100001358427,-280.2870000000025,1567,,-12.499999999998511,12500
34,yes,1161.3500000094064,-1371.2509999998977,6618,,-12.499999999998511,12500
35,yes,158.63600000739098,-186.82500000000314,1012,,-12.499999999998511,12500
36,yes,1145.6940000061877,-1279.4719999998922,7746,,-12.499999999998511,12500
37,,1800.5209999973886,-2177.3329999999505,12500,,-12.499999999998511,12500
38,yes,1256.374999997206,-1439.2439999998455,8677,,-12.499999999998511,12500
39,yes,1782.441999996081,-2455.816000000263,12263,,-12.499999999998511,12500
40,yes,597.7720000082627,-1152.0569999999307,5206,,-12.499999999998511,12500
41,yes,717.3370000091381,-579.5099999999584,4087,,-12.499999999998511,12500
42,yes,956.7089999909513,-1155.6779999999153,5830,,-12.499999999998511,12500
43,yes,307.4569999880623,-285.4820000000012,1767,,-12.499999999998511,12500
44,yes,278.0320000019856,-356.1849999999971,1541,,-12.499999999998511,12500
45,yes,850.4459999967366,-1031.0369999999316,5065,,-12.499999999998511,12500
46,yes,565.1880000077654,-698.9519999999632,3649,,-12.499999999998511,12500
47,,1645.0410000106785,-2570.9390000002077,12500,,-12.499999999998511,12500
48,yes,829.976999986684,-1341.047999999908,6385,,-12.499999999998511,12500
49,yes,1400.078000006033,-2645.3020000005,11939,,-12.499999999998511,12500
50,,1523.2559999858495,-2533.97600000032,12500,,-12.499999999998511,12500
51,yes,214.71900001051836,-515.1469999999879,1662,,-12.499999999998511,12500
52,yes,1245.1360000122804,-1456.6299999998746,8081,,-12.499999999998511,12500
53,,1877.0260000019334,-2988.521000000318,12500,,-12.499999999998511,12500
54,yes,1217.1019999950659,-2062.190999999837,10246,,-12.499999999998511,12500
55,yes,595.6939999887254,-948.1479999999424,4094,,-12.499999999998511,12500
56,,1701.7869999981485,-2177.3329999999414,12500,,-12.499999999998511,12500
57,,1631.0530000191648,-2190.319999999969,12500,,-12.499999999998511,12500
58,,1777.509999985341,-2554.955000000218,12500,,-12.499999999998511,12500
59,yes,1273.5399999946821,-1575.4029999998918,6974,,-12.499999999998511,12500
60,yes,373.8180000218563,-743.7459999999609,3488,,-12.499999999998511,12500
61,yes,1088.2450000208337,-1704.1599999998396,8858,,-12.499999999998511,12500
62,,1963.1289999815635,-2537.9720000002385,12500,,-12.499999999998511,12500
63,yes,1565.3129999991506,-2415.173000000168,11580,,-12.499999999998511,12500
64,yes,238.24299999978393,-246.34000000000475,1586,,-12.499999999998511,12500
65,yes,1585.92799998587,-2637.506000000326,12135,,-12.499999999998511,12500
66,yes,353.29700002330355,-595.4299999999861,2025,,-12.499999999998511,12500
67,,1687.7129999920726,-2868.641000000475,12500,,-12.499999999998511,12500
68,yes,934.7319999942556,-1202.921999999908,6121,,-12.499999999998511,12500
69,,1674.9060000001919,-2707.8020000006395,12500,,-12.499999999998511,12500
70,yes,1378.606000012951,-1452.9839999998483,9430,,-12.499999999998511,12500
71,yes,1608.2339999848045,-2294.451000000111,11737,,-12.499999999998511,12500
72,yes,507.42900001932867,-1171.489999999934,4659,,-12.499999999998511,12500
73,yes,1305.3059999947436,-1706.1279999998396,8828,,-12.499999999998511,12500
74,yes,370.57900000945665,-581.2159999999822,2796,,-12.499999999998511,12500
75,yes,910.2549999952316,-1388.4529999998704,7836,,-12.499999999998511,12500
76,yes,176.44900002051145,-322.91599999999903,1239,,-12.499999999998511,12500
77,,1710.7639999885578,-2350.160000000067,12500,,-12.499999999998511,12500
78,yes,552.0819999801461,-850.7469999999622,3596,,-12.499999999998511,12500
79,yes,1576.1320000165142,-2342.410000000041,10745,,-12.499999999998511,12500
80,yes,180.15800000284798,-210.3420000000047,1552,,-12.499999999998511,12500
81,,1622.2120000165887,-2344.1660000002094,12500,,-12.499999999998511,12500
82,,1547.2519999893848,-2636.8730000004653,12500,,-12.499999999998511,12500
83,,1755.2129999967292,-2435.075000000163,12500,,-12.499999999998511,12500
84,yes,145.1859999797307,-176.72800000000265,905,,-12.499999999998511,12500
85,,1919.8050000122748,-2208.3019999999647,12500,,-12.499999999998511,12500
86,yes,655.1600000238977,-861.1639999999466,4023,,-12.499999999998511,12500
87,,1778.8960000034422,-2512.997000000317,12500,,-12.499999999998511,12500
88,,1777.0879999734461,-2598.911000000253,12500,,-12.499999999998511,12500
89,,1621.4829999953508,-2487.0230000004294,12500,,-12.499999999998511,12500
90,yes,1130.3720000141766,-1209.7219999998908,6927,,-12.499999999998511,12500
91,yes,1195.655000017723,-1505.9209999998907,7422,,-12.499999999998511,12500
92,yes,1078.6589999916032,-1459.996999999915,6453,,-12.499999999998511,12500
93,yes,638.1679999758489,-1195.236999999927,5429,,-12.499999999998511,12500
94,yes,1616.2210000038613,-2314.8690000001448,12175,,-12.499999999998511,12500
95,,1833.702000003541,-2836.673000000674,12500,,-12.499999999998511,12500
96,,1795.7640000095125,-2431.0790000001366,12500,,-12.499999999998511,12500
97,,1738.281999976607,-2451.0590000000966,12500,,-12.499999999998511,12500
98,yes,788.711000001058,-1075.1569999999324,5229,,-12.499999999998511,12500
99,yes,1528.0229999916628,-2290.425000000089,11707,,-12.499999999998511,12500
100,yes,666.8860000208952,-753.7989999999495,4550,,-12.499999999998511,12500
101,yes,432.98199999844655,-617.0419999999673,3657,,-12.499999999998511,12500
102,yes,1025.932999997167,-1453.8249999998818,7274,,-12.499999999998511,12500
103,,1689.5790000271518,-2551.958000000128,12500,,-12.499999999998511,12500
104,,1547.0879999920726,-2777.732000000372,12500,,-12.499999999998511,12500
105,yes,645.6879999896046,-804.9689999999658,3772,,-12.499999999998511,12500
106,yes,431.5869999991264,-782.463999999964,3245,,-12.499999999998511,12500
107,yes,1902.9230000160169,-1918.3859999998117,11296,,-12.499999999998511,12500
108,yes,59.5960000064224,-68.32099999999969,390,,-12.499999999998511,12500
109,yes,789.3280000134837,-933.8429999999355,4774,,-12.499999999998511,12500
110,yes,1106.5370000142138,-1483.844999999874,7324,,-12.499999999998511,12500
111,yes,1042.371000017738,-1617.9769999998493,8589,,-12.499999999998511,12500
112,,1887.4670000222977,-2188.321999999984,12500,,-12.499999999998511,12500
113,yes,715.6179999874439,-1207.8649999999293,5070,,-12.499999999998511,12500
114,,1769.6750000177417,-2443.0670000001255,12500,,-12.499999999998511,12500
115,yes,577.4279999895953,-754.1409999999655,2894,,-12.499999999998511,12500
116,yes,692.0220000029076,-1003.4339999999236,5434,,-12.499999999998511,12500
117,yes,1481.8059999961406,-2146.058999999919,10198,,-12.499999999998511,12500
118,yes,845.0139999913517,-1435.8049999999075,6237,,-12.499999999998511,12500
119,yes,1589.3250000081025,-1981.0789999998603,9054,,-12.499999999998511,12500
120,yes,1659.3099999881815,-2146.2669999999357,10406,,-12.499999999998511,12500
121,,2168.8730000169016,-2630.879000000356,12500,,-12.499999999998511,12500
122,yes,426.3130000035744,-724.6779999999677,3401,,-12.499999999998511,12500
123,,1785.6829999946058,-2837.672000000318,12500,,-12.499999999998511,12500
124,yes,1143.9719999907538,-1616.374999999895,6987,,-12.499999999998511,12500
125,yes,1417.1650000207592,-1836.51299999985,9343,,-12.499999999998511,12500
126,yes,558.5979999741539,-864.4899999999433,4352,,-12.499999999998511,12500
127,yes,765.0829999765847,-1158.9609999999275,5117,,-12.499999999998511,12500
128,yes,936.0670000023674,-923.2869999999167,5207,,-12.499999999998511,12500
129,yes,1037.614000000758,-1510.790999999885,7297,,-12.499999999998511,12500
130,yes,1940.0250000180677,-1859.7529999997962,11604,,-12.499999999998511,12500
131,yes,878.1689999741502,-1116.4509999999184,5564,,-12.499999999998511,12500
132,,1933.1729999976233,-2741.7680000002183,12500,,-12.499999999998511,12500
133,yes,1249.5599999965634,-2095.956999999868,10046,,-12.499999999998511,12500
134,,1453.6369999987073,-2105.4049999998047,12500,,-12.499999999998511,12500
135,yes,326.4750000089407,-383.9419999999898,2325,,-12.499999999998511,12500
136,,1686.6429999936372,-2184.3259999999764,12500,,-12.499999999998511,12500
137,,1465.8010000130162,-2517.9920000002608,12500,,-12.499999999998511,12500
138,,1885.7149999821559,-2344.1660000002203,12500,,-12.499999999998511,12500
139,yes,1400.4370000038762,-1622.016999999832,9632,,-12.499999999998511,12500
140,,1839.739000017289,-2516.9930000000313,12500,,-12.499999999998511,12500
141,,1844.9120000004768,-2382.1280000002002,12500,,-12.499999999998511,12500
142,,1800.7940000097733,-2409.101000000168,12500,,-12.499999999998511,12500
143,yes,529.3999999994412,-836.3199999999421,4154,,-12.499999999998511,12500
144,yes,179.07199999899603,-202.90800000000397,1111,,-12.499999999998511,12500
145,yes,1236.2469999934547,-1843.5219999998833,7361,,-12.499999999998511,12500
146,yes,1096.0260000138078,-1553.4079999998653,7956,,-12.499999999998511,12500
147,yes,394.2690000112634,-429.0689999999683,2497,,-12.499999999998511,12500
148,,1653.174000006402,-2584.9250000003367,12500,,-12.499999999998511,12500
149,yes,1968.9890000154264,-2460.0270000001738,12478,,-12.499999999998511,12500
150,,1660.980999993626,-2469.0410000001852,12500,,-12.499999999998511,12500
151,yes,602.2079999966081,-897.0059999999328,4900,,-12.499999999998511,12500
152,yes,890.5120000126772,-1273.883999999897,6154,,-12.499999999998511,12500
153,yes,751.8709999858402,-964.6199999999252,4582,,-12.499999999998511,12500
154,,1354.4010000186972,-2277.232999999992,12500,,-12.499999999998511,12500
155,yes,510.55500001530163,-812.1449999999368,3955,,-12.499999999998511,12500
156,,1635.0310000125319,-2629.8800000004258,12500,,-12.499999999998511,12500
157,yes,397.1690000034869,-579.096999999972,2675,,-12.499999999998511,12500
158,yes,379.4340000022203,-584.4259999999699,3009,,-12.499999999998511,12500
159,,1745.5820000031963,-2434.07600000024,12500,,-12.499999999998511,12500
160,yes,1391.7049999872688,-1836.669999999834,9500,,-12.499999999998511,12500
161,,1618.3989999990445,-2606.903000000186,12500,,-12.499999999998511,12500
162,yes,680.9930000163149,-1125.3519999999362,4475,,-12.499999999998511,12500
163,yes,1499.2520000087097,-1824.8519999998634,8671,,-12.499999999998511,12500
164,,1930.3849999851082,-2768.7410000003265,12500,,-12.499999999998511,12500
165,,2046.5489999915008,-2291.2189999999573,12500,,-12.499999999998511,12500
166,yes,248.85199998971075,-376.67499999999285,2051,,-12.499999999998511,12500
167,,1448.0619999812916,-2404.106000000119,12500,,-12.499999999998511,12500
168,yes,1381.200000003446,-2217.1779999999803,9389,,-12.499999999998511,12500
169,yes,166.0769999725744,-476.0409999999881,1517,,-12.499999999998511,12500
170,yes,867.97399999341,-1359.790999999916,6147,,-12.499999999998511,12500
171,yes,1831.0699999856297,-2333.0250000000574,11350,,-12.499999999998511,12500
172,,1446.3289999985136,-2197.3129999999537,12500,,-12.499999999998511,12500
173,,1878.6120000004303,-2651.8580000004577,12500,,-12.499999999998511,12500
174,yes,1640.5260000028647,-2498.8400000003285,12330,,-12.499999999998511,12500
175,yes,1058.4340000059456,-1601.8329999998598,8429,,-12.499999999998511,12500
176,yes,356.79399999207817,-413.5179999999926,1931,,-12.499999999998511,12500
177,yes,636.036999989301,-792.6799999999539,4470,,-12.499999999998511,12500
178,,1669.289999990724,-2151.3589999998967,12500,,-12.499999999998511,12500
179,yes,275.4949999798555,-270.85100000000335,2121,,-12.499999999998511,12500
180,,2070.833000005223,-2765.7440000004135,12500,,-12.499999999998511,12500
181,,1593.451000022469,-2469.041000000154,12500,,-12.499999999998511,12500
182,yes,1287.5639999983832,-1404.7189999998698,8118,,-12.499999999998511,12500
183,,2103.547000006074,-2767.7420000005577,12500,,-12.499999999998511,12500
184,yes,204.6779999800492,-181.92500000000342,1107,,-12.499999999998511,12500
185,yes,695.2139999775682,-917.0139999999454,4928,,-12.499999999998511,12500
186,yes,360.2439999813214,-772.6559999999522,3427,,-12.499999999998511,12500
187,yes,1050.4239999863785,-1639.56399999989,7199,,-12.499999999998511,12500
188,yes,865.974999993341,-1082.9149999999067,5994,,-12.499999999998511,12500
189,,1581.1560000001919,-2867.642000000298,12500,,-12.499999999998511,12500
190,yes,1407.483000017237,-2133.8029999998707,9930,,-12.499999999998511,12500
191,yes,1572.0600000058766,-2512.522000000132,12026,,-12.499999999998511,12500
192,,1684.16000000434,-2426.084000000059,12500,,-12.499999999998511,12500
193,yes,396.2769999925513,-434.9359999999847,2370,,-12.499999999998511,12500
194,yes,1028.710000013234,-1448.4389999999048,6883,,-12.499999999998511,12500
195,yes,1364.702999999281,-2368.199000000218,11559,,-12.499999999998511,12500
196,,1962.6550000102725,-2788.7210000003406,12500,,-12.499999999998511,12500
197,yes,692.4939999880735,-1079.039999999917,5116,,-12.499999999998511,12500
198,yes,1094.9740000069141,-1753.7619999998778,7511,,-12.499999999998511,12500
199,yes,792.8970000066329,-1080.0229999999,6099,,-12.499999999998511,12500
200,yes,805.9080000093672,-1274.3239999999216,5595,,-12.499999999998511,12500
201,yes,609.3179999734275,-826.3959999999383,4220,,-12.499999999998511,12500
202,yes,1369.2159999918658,-1704.3189999998701,8018,,-12.499999999998511,12500
203,yes,588.0510000279173,-947.8029999999391,4748,,-12.499999999998511,12500
204,,2027.9039999877568,-2464.046000000176,12500,,-12.499999999998511,12500
205,yes,207.75800000410527,-202.95800000000335,1161,,-12.499999999998511,12500
206,yes,1162.2309999947902,-1420.5189999998793,7934,,-12.499999999998511,12500
207,,1863.1719999830239,-2778.7310000003135,12500,,-12.499999999998511,12500
208,yes,347.5629999884404,-614.1659999999727,2779,,-12.499999999998511,12500
209,,2070.014999975683,-2329.1810000001014,12500,,-12.499999999998511,12500
210,,1826.6470000089612,-2409.1010000001825,12500,,-12.499999999998511,12500
211,yes,1235.1520000083838,-1548.34699999988,7890,,-12.499999999998511,12500
212,yes,502.09799999720417,-834.5019999999477,4334,,-12.499999999998511,12500
213,,1807.6060000166763,-2696.8130000003544,12500,,-12.499999999998511,12500
214,,1626.0679999832064,-2643.866000000344,12500,,-12.499999999998511,12500
215,,1762.0929999975488,-2348.1620000002295,12500,,-12.499999999998511,12500
216,yes,246.22699999599718,-443.66099999999295,2104,,-12.499999999998511,12500
217,yes,195.15399998635985,-249.04600000000454,1295,,-12.499999999998511,12500
218,yes,950.4779999842867,-989.4939999999206,5480,,-12.499999999998511,12500
219,,1713.112999976147,-2427.083000000281,12500,,-12.499999999998511,12500
220,yes,452.0429999975022,-394.8679999999772,2262,,-12.499999999998511,12500
221,yes,743.8010000041686,-912.2979999999277,5207,,-12.499999999998511,12500
222,yes,545.9870000195224,-803.9939999999518,3796,,-12.499999999998511,12500
223,yes,1241.4299999945797,-1826.5369999999025,7359,,-12.499999999998511,12500
224,yes,1066.8660000083037,-1186.445999999906,6628,,-12.499999999998511,12500
225,yes,492.8950000030454,-705.2109999999649,2915,,-12.499999999998511,12500
226,,1953.3669999800622,-3040.4690000004884,12500,,-12.499999999998511,12500
227,yes,1097.2100000071805,-1407.4839999999072,5888,,-12.499999999998511,12500
228,yes,439.64599998435006,-693.655999999969,3348,,-12.499999999998511,12500
229,yes,933.7370000139344,-1154.6219999999246,5773,,-12.499999999998511,12500
230,yes,111.79200001060963,-218.75300000000234,972,,-12.499999999998511,12500
231,,1995.7229999999981,-2746.763000000341,12500,,-12.499999999998511,12500
232,yes,923.1869999784976,-1228.8979999999083,6123,,-12.499999999998511,12500
233,yes,1403.160999994725,-2167.888999999904,10050,,-12.499999999998511,12500
234,yes,1133.7540000095032,-1431.794999999869,8221,,-12.499999999998511,12500
235,,1505.38200000301,-2850.659000000145,12500,,-12.499999999998511,12500
236,,1999.1199999931268,-3110.399000000465,12500,,-12.499999999998511,12500
237,yes,1710.9839999757241,-2544.4460000002673,10983,,-12.499999999998511,12500
238,,1764.1470000089612,-2927.5820000005065,12500,,-12.499999999998511,12500
239,yes,575.3039999981411,-638.0619999999645,3698,,-12.499999999998511,12500
240,,1592.9520000063349,-2544.965000000268,12500,,-12.499999999998511,12500
241,yes,1161.1200000043027,-1396.794999999894,7187,,-12.499999999998511,12500
242,yes,570.5280000111088,-880.9909999999459,3870,,-12.499999999998511,12500
243,,1685.2340000041295,-2232.277999999983,12500,,-12.499999999998511,12500
244,yes,335.05299998796545,-391.4909999999903,1882,,-12.499999999998511,12500
