episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,104.02200000044104,-499.6279999999588,3125,,-3.124999999999767,3125
2,,128.72200000037992,-358.76899999998136,3125,,-3.124999999999767,3125
3,,144.14899999974295,-374.75299999998276,3125,,-3.124999999999767,3125
4,,132.91899999967427,-297.8299999999929,3125,,-3.124999999999767,3125
5,yes,100.91600000032486,-221.13200000000583,2352,,-3.124999999999767,3125
6,yes,54.0869999995266,-89.28200000000027,1371,,-3.124999999999767,3125
7,yes,39.3500000000131,-64.78399999999976,849,,-3.124999999999767,3125
8,yes,52.60499999985768,-39.2100000000005,1249,,-3.124999999999767,3125
9,yes,120.53000000014435,-109.74300000000474,2851,,-3.124999999999767,3125
10,yes,15.364999999292195,-19.323999999999945,344,,-3.124999999999767,3125
11,yes,33.2749999997759,-112.81000000000228,923,,-3.124999999999767,3125
12,yes,78.84100000046601,-82.74200000000334,1824,,-3.124999999999767,3125
13,yes,18.44100000016624,-16.461000000000052,478,,-3.124999999999767,3125
14,yes,55.266999999730615,-126.26100000000281,1387,,-3.124999999999767,3125
15,yes,8.893000000171014,-29.206000000000003,236,,-3.124999999999767,3125
16,yes,19.627000000582484,-9.481000000000003,491,,-3.124999999999767,3125
17,yes,18.16099999996368,-28.411000000000243,440,,-3.124999999999767,3125
18,yes,19.49600000079954,-26.553000000000214,580,,-3.124999999999767,3125
19,yes,23.073000000294996,-70.48800000000034,559,,-3.124999999999767,3125
20,yes,26.033000000097672,-43.477999999999504,522,,-3.124999999999767,3125
21,yes,6.881000000248605,-8.162,171,,-3.124999999999767,3125
22,yes,13.22600000003149,-15.259999999999957,276,,-3.124999999999767,3125
23,yes,19.076999999924737,-22.391999999999857,415,,-3.124999999999767,3125
24,yes,35.58999999950174,-37.85099999999992,889,,-3.124999999999767,3125
25,yes,12.79400000021269,-22.257000000000076,280,,-3.124999999999767,3125
26,yes,15.481000000363565,-9.361000000000033,371,,-3.124999999999767,3125
27,yes,48.26000000048225,-79.93300000000127,1013,,-3.124999999999767,3125
28,yes,20.426000000043132,-32.525999999999925,559,,-3.124999999999767,3125
29,yes,11.190000000169675,-7.312000000000094,320,,-3.124999999999767,3125
30,yes,11.79599999977654,-16.310999999999954,328,,-3.124999999999767,3125
31,yes,10.032999999566528,-13.258999999999949,273,,-3.124999999999767,3125
32,yes,15.650999999706983,-2.3619999999999894,365,,-3.124999999999767,3125
