episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,87.41688733630326,-393.1069999999992,500,,-0.5000000000000003,500
2,,84.06905419042232,-277.22300000000007,500,,-250.25000000000082,500
3,,98.73821773601321,-312.188,500,,-498.002,500
4,yes,54.989185789850126,-105.10000000000008,206,,-500,500
5,yes,8.514207763482773,-12.006999999999998,20,,-500,500
6,yes,17.271012131686803,-15.025999999999998,42,,-498.002,500
7,yes,5.149112936237543,-6.002000000000001,9,,-498.002,500
8,yes,46.935445043573054,-79.0640000000001,144,,-500,500
9,yes,58.92858142578916,-98.12000000000023,219,,-500,500
10,yes,0.02519272436529718,0,0,,-500,500
11,yes,2.473085772749073,-0.003,4,,-500,500
12,yes,11.123987392466006,-4.018,23,,-500,500
13,yes,11.327861846780252,-16.009,26,,-500,500
14,yes,10.493236219986102,-9.008,18,,-500,500
15,yes,40.45671610037971,-73.06800000000008,142,,-500,500
16,yes,34.01857543542519,-46.05899999999992,106,,-500,500
17,yes,29.801126767893038,-28.070000000000018,99,,-500,500
18,yes,19.099817306027944,-17.032,50,,-500,500
19,yes,8.260414392339044,-1.0129999999999986,15,,-500,500
20,yes,23.426900977597143,-63.01699999999998,81,,-500,500
21,yes,31.32062127122026,-52.045000000000016,98,,-500,500
22,yes,29.54593380093229,-67.039,107,,-500,500
23,yes,12.131696366054712,-26.008,35,,-500,500
24,yes,7.787817545022335,-3.007999999999999,12,,-500,500
25,yes,2.341523767881881,-1.0019999999999998,4,,-500,500
26,yes,0.6592096202666653,0,1,,-500,500
27,yes,13.430521265490825,-12.02,33,,-500,500
28,yes,39.65241504920414,-66.05500000000006,122,,-500,500
29,yes,1.1686624902722542,-0.001,2,,-500,500
30,yes,17.021884079895244,-13.034,48,,-500,500
31,yes,24.42248012107484,-48.017999999999965,67,,-250.25000000000082,500
32,yes,24.762115367821025,-21.038000000000014,60,,-250.25000000000082,500
33,yes,5.983272031016895,-2.0069999999999992,10,,-250.25000000000082,500
34,yes,4.74509628281794,-2.005,8,,-250.25000000000082,500
35,yes,4.214182943883316,-2.0039999999999996,7,,-250.25000000000082,500
36,yes,3.772377204086297,-0.005,6,,-250.25000000000082,500
37,yes,9.705730318501082,-3.011999999999999,16,,-250.25000000000082,500
38,yes,0.622353597577785,0,1,,-250.25000000000082,500
39,yes,8.008020617012335,-23.000999999999998,25,,-250.25000000000082,500
40,yes,6.399418514661193,-5.009000000000002,15,,-250.25000000000082,500
41,yes,16.454114718385426,-10.031999999999996,43,,-250.25000000000082,500
42,yes,18.246063870037688,-20.02000000000001,41,,-250.25000000000082,500
43,yes,40.740367515240905,-77.07300000000004,151,,-250.25000000000082,500
44,yes,9.492058693467698,-6.010000000000002,17,,-250.25000000000082,500
45,yes,16.354743416741258,-17.01799999999999,36,,-250.25000000000082,500
46,yes,18.218071954152038,-21.02000000000001,42,,-250.25000000000082,500
47,yes,63.013068492523416,-144.07500000000007,220,,-250.25000000000082,500
48,yes,13.716038807956465,-26.01300000000001,40,,-250.25000000000082,500
49,yes,11.784596608436004,-10.012999999999996,24,,-250.25000000000082,500
