episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,224.02400000282796,-1495.6309999999667,3125,,-3.124999999999767,3125
2,,263.3930000010878,-1160.9659999999678,3125,,-3.124999999999767,3125
3,,273.9030000011553,-1055.0719999999678,3125,,-3.124999999999767,3125
4,,283.9139999996405,-996.1309999999611,3125,,-3.124999999999767,3125
5,yes,265.0770000036573,-824.8779999999746,2702,,-3.124999999999767,3125
6,yes,63.454999995883554,-187.4970000000013,685,,-3.124999999999767,3125
7,,257.36399999732384,-811.3159999999639,3125,,-3.124999999999767,3125
8,yes,76.34900000266498,-210.6570000000019,868,,-3.124999999999767,3125
9,yes,100.10099999635713,-318.89399999999944,1213,,-3.124999999999767,3125
10,yes,140.15199999994365,-370.13499999999465,1505,,-3.124999999999767,3125
11,yes,15.55499999813037,-47.13899999999991,187,,-3.124999999999767,3125
12,yes,101.11499999766238,-308.9669999999985,1276,,-3.124999999999767,3125
13,yes,42.66500000085216,-137.34700000000058,485,,-3.124999999999767,3125
14,yes,70.94599999982165,-196.52500000000143,722,,-3.124999999999767,3125
15,yes,110.95400000340305,-347.12599999999605,1473,,-3.124999999999767,3125
16,yes,30.931000001146458,-80.24899999999998,330,,-3.124999999999767,3125
17,yes,25.03900000010617,-62.222999999999764,286,,-3.124999999999767,3125
18,yes,33.508999993500765,-86.26300000000029,350,,-3.124999999999767,3125
19,yes,38.81499999988591,-110.29900000000043,410,,-3.124999999999767,3125
20,yes,86.10400000179652,-233.74700000000246,981,,-3.124999999999767,3125
21,yes,38.23000000556931,-128.3330000000006,462,,-3.124999999999767,3125
22,yes,96.75300000526477,-268.7120000000018,981,,-3.124999999999767,3125
23,yes,107.86999999982072,-313.94599999999923,1260,,-3.124999999999767,3125
24,yes,33.76399999979185,-93.26900000000015,363,,-3.124999999999767,3125
25,yes,27.818999995361082,-78.22699999999993,306,,-3.124999999999767,3125
26,yes,44.09799999848474,-112.32700000000045,440,,-3.124999999999767,3125
27,yes,24.05200000066543,-76.19900000000007,276,,-3.124999999999767,3125
28,yes,54.16799999511568,-168.44500000000107,614,,-3.124999999999767,3125
29,yes,69.15200000366895,-172.50700000000123,680,,-3.124999999999767,3125
30,yes,91.1019999985001,-280.8820000000011,1163,,-3.124999999999767,3125
31,yes,50.31600000074832,-138.38600000000096,525,,-3.124999999999767,3125
32,yes,48.50599999917904,-129.3810000000007,511,,-3.124999999999767,3125
33,yes,30.278999998699874,-74.24200000000008,317,,-3.124999999999767,3125
34,yes,32.54899999592453,-113.30000000000044,414,,-3.124999999999767,3125
35,yes,122.6089999981923,-359.0679999999952,1427,,-3.124999999999767,3125
36,yes,57.609000003139954,-128.43800000000087,567,,-3.124999999999767,3125
37,yes,45.84199999953853,-141.38800000000066,530,,-3.124999999999767,3125
38,yes,121.97799999557901,-330.01499999999663,1345,,-3.124999999999767,3125
39,yes,18.79699999699369,-56.16299999999989,220,,-3.124999999999767,3125
40,yes,41.21799999848008,-108.32800000000036,437,,-3.124999999999767,3125
41,yes,51.36399999901187,-131.39300000000065,525,,-3.124999999999767,3125
42,yes,50.15100000309758,-107.38300000000052,491,,-3.124999999999767,3125
43,yes,86.95499999885214,-247.77500000000273,1023,,-3.124999999999767,3125
44,yes,89.28599999489961,-255.7140000000024,970,,-3.124999999999767,3125
45,yes,46.42900000180816,-137.38100000000088,519,,-3.124999999999767,3125
46,yes,15.723999997135252,-38.11999999999998,159,,-3.124999999999767,3125
47,yes,108.09299999527866,-315.9649999999974,1281,,-3.124999999999767,3125
48,yes,26.474000005691778,-74.2649999999999,340,,-3.124999999999767,3125
49,yes,34.979999996721745,-89.28700000000026,377,,-3.124999999999767,3125
50,yes,22.79400000406895,-62.202999999999776,266,,-3.124999999999767,3125
51,yes,110.91100000339793,-318.9919999999979,1311,,-3.124999999999767,3125
52,yes,28.681000003416557,-81.27799999999998,360,,-3.124999999999767,3125
53,yes,56.56900000030873,-176.49600000000135,673,,-3.124999999999767,3125
54,yes,77.37099999940256,-240.66400000000235,905,,-3.124999999999767,3125
55,yes,31.308999998145737,-87.24400000000017,332,,-3.124999999999767,3125
56,yes,104.46800000499934,-298.9019999999986,1201,,-3.124999999999767,3125
57,yes,43.33799999585608,-114.3510000000008,466,,-3.124999999999767,3125
58,yes,80.456999996386,-100.28600000000039,387,,-3.124999999999767,3125
59,yes,58.74000000039814,-169.51600000000136,686,,-3.124999999999767,3125
60,yes,30.737999994016718,-90.22100000000012,312,,-3.124999999999767,3125
61,yes,35.260000004200265,-99.30500000000033,405,,-3.124999999999767,3125
62,yes,78.37899999867659,-180.63700000000196,818,,-3.124999999999767,3125
63,yes,29.81500000169035,-87.26700000000002,355,,-3.124999999999767,3125
64,yes,8.921000000555068,-24.07500000000003,100,,-3.124999999999767,3125
65,yes,27.164999999513384,-65.22499999999991,291,,-3.124999999999767,3125
66,yes,28.49199999764096,-78.23900000000009,318,,-3.124999999999767,3125
67,yes,27.355999998690095,-64.24199999999979,307,,-3.124999999999767,3125
68,yes,42.704999999841675,-117.3650000000006,483,,-3.124999999999767,3125
69,yes,16.207999993639532,-47.140999999999906,189,,-3.124999999999767,3125
70,yes,17.456000001402572,-49.13399999999991,184,,-3.124999999999767,3125
71,yes,28.361999997287057,-67.2319999999998,300,,-3.124999999999767,3125
72,yes,25.63600000576116,-74.21499999999997,290,,-3.124999999999767,3125
73,yes,19.043000000237953,-58.14099999999985,200,,-3.124999999999767,3125
74,yes,47.48699999618111,-133.4250000000009,559,,-3.124999999999767,3125
75,yes,44.715000003634486,-113.41600000000057,530,,-3.124999999999767,3125
76,yes,46.13699999754317,-147.41100000000108,559,,-3.124999999999767,3125
77,yes,37.149999996472616,-100.26500000000021,366,,-3.124999999999767,3125
78,yes,28.990999999223277,-78.237,316,,-3.124999999999767,3125
79,yes,20.762000000104308,-67.15499999999992,223,,-3.124999999999767,3125
80,yes,15.233999998599757,-43.107999999999954,152,,-3.124999999999767,3125
81,yes,30.084999998507556,-73.23799999999997,312,,-3.124999999999767,3125
82,yes,84.20699999987846,-243.69300000000229,937,,-3.124999999999767,3125
83,yes,19.591000003856607,-47.156,204,,-3.124999999999767,3125
84,yes,31.276000001525972,-97.26300000000018,361,,-3.124999999999767,3125
85,yes,71.93700000061654,-194.57900000000143,774,,-3.124999999999767,3125
86,yes,18.75100000324892,-54.15599999999986,211,,-3.124999999999767,3125
87,yes,28.34399999846937,-83.25300000000018,337,,-3.124999999999767,3125
88,yes,21.292999997967854,-65.16699999999983,233,,-3.124999999999767,3125
89,yes,64.02699999307515,-211.5890000000019,801,,-3.124999999999767,3125
90,yes,23.022000001219567,-63.19199999999985,256,,-3.124999999999767,3125
91,yes,26.436000000103377,-80.23200000000006,313,,-3.124999999999767,3125
92,yes,34.081999998306856,-100.27000000000044,371,,-3.124999999999767,3125
93,yes,76.9399999990128,-212.6440000000019,857,,-3.124999999999767,3125
94,yes,29.60200000234181,-94.26800000000003,363,,-3.124999999999767,3125
95,yes,19.88100000016857,-52.158999999999935,212,,-3.124999999999767,3125
96,yes,31.8939999997383,-95.28500000000014,381,,-3.124999999999767,3125
97,yes,31.85799999482697,-83.26500000000003,349,,-3.124999999999767,3125
98,yes,28.69300000020303,-87.21400000000006,302,,-3.124999999999767,3125
99,yes,41.67500000039581,-127.39600000000075,524,,-3.124999999999767,3125
100,yes,38.09699999692384,-106.39000000000063,497,,-3.124999999999767,3125
101,yes,26.29299999534851,-82.22000000000017,303,,-3.124999999999767,3125
102,yes,21.03200000419747,-62.181999999999874,245,,-3.124999999999767,3125
103,yes,45.098000002326444,-120.37900000000062,500,,-3.124999999999767,3125
104,yes,12.381999993522186,-38.10799999999999,147,,-3.124999999999767,3125
105,yes,22.424000002501998,-63.19399999999983,258,,-3.124999999999767,3125
106,yes,36.75600000133272,-106.31700000000043,424,,-3.124999999999767,3125
107,yes,19.081999998888932,-56.163999999999945,221,,-3.124999999999767,3125
108,yes,20.68899999721907,-54.17299999999988,228,,-3.124999999999767,3125
109,yes,36.07199999532895,-103.3420000000003,446,,-3.124999999999767,3125
110,yes,38.835999999719206,-114.32100000000044,436,,-3.124999999999767,3125
111,yes,38.42599999916274,-106.30400000000043,411,,-3.124999999999767,3125
112,yes,25.55900000152178,-70.19399999999997,265,,-3.124999999999767,3125
113,yes,20.832000001973938,-54.17899999999989,234,,-3.124999999999767,3125
114,yes,26.066999998874962,-67.22799999999987,296,,-3.124999999999767,3125
115,yes,43.002999998861924,-131.37400000000065,506,,-3.124999999999767,3125
116,yes,17.205999996804167,-52.13699999999992,190,,-3.124999999999767,3125
117,yes,20.68899999721907,-57.1849999999998,243,,-3.124999999999767,3125
118,yes,30.95700000267243,-89.2740000000002,364,,-3.124999999999767,3125
119,yes,41.52700000122422,-117.34700000000068,465,,-3.124999999999767,3125
120,yes,45.60900000069523,-123.3570000000006,481,,-3.124999999999767,3125
121,yes,20.690999997896142,-45.16599999999988,212,,-3.124999999999767,3125
122,yes,25.325000002339948,-68.22799999999984,297,,-3.124999999999767,3125
123,yes,34.352999995462596,-99.30900000000042,409,,-3.124999999999767,3125
124,yes,35.577000002376735,-89.30600000000018,396,,-3.124999999999767,3125
125,yes,23.336999998718966,-61.193999999999775,256,,-3.124999999999767,3125
126,yes,22.95400000002701,-70.17499999999987,246,,-3.124999999999767,3125
127,yes,24.309000000357628,-87.20400000000014,292,,-3.124999999999767,3125
128,yes,19.724000005226117,-46.15999999999999,207,,-3.124999999999767,3125
129,yes,11.360999997123145,-35.09100000000002,127,,-3.124999999999767,3125
130,yes,38.59200000442797,-98.31900000000022,418,,-3.124999999999767,3125
131,yes,26.295999996364117,-75.21399999999994,290,,-3.124999999999767,3125
132,yes,41.18900000321446,-108.36600000000044,475,,-3.124999999999767,3125
133,yes,22.504000000481028,-71.18199999999996,254,,-3.124999999999767,3125
134,yes,33.268999999563675,-105.2910000000002,397,,-3.124999999999767,3125
135,yes,18.932999999378808,-45.152999999999935,199,,-3.124999999999767,3125
136,yes,24.44600000308128,-67.20499999999984,273,,-3.124999999999767,3125
137,yes,27.929999996558763,-71.23299999999989,305,,-3.124999999999767,3125
138,yes,30.305000000225846,-84.26400000000015,349,,-3.124999999999767,3125
139,yes,20.145999995293096,-60.18399999999989,245,,-3.124999999999767,3125
140,yes,51.901000006182585,-142.45300000000105,596,,-3.124999999999767,3125
141,yes,34.83799999958137,-115.3240000000005,440,,-3.124999999999767,3125
142,yes,33.18299999955343,-79.26499999999997,345,,-3.124999999999767,3125
143,yes,10.284000003593974,-27.09500000000003,123,,-3.124999999999767,3125
144,yes,20.919999995385297,-61.15999999999986,222,,-3.124999999999767,3125
145,yes,9.030000001075678,-24.08100000000003,106,,-3.124999999999767,3125
146,yes,24.03300000150921,-66.18499999999985,252,,-3.124999999999767,3125
147,yes,31.616000000212807,-84.24000000000007,325,,-3.124999999999767,3125
148,yes,9.19399999838788,-22.075000000000014,98,,-3.124999999999767,3125
149,yes,56.48099999962142,-174.4860000000012,661,,-3.124999999999767,3125
150,yes,22.69499999965774,-62.194999999999894,258,,-3.124999999999767,3125
151,yes,25.72399999917252,-69.20599999999996,276,,-3.124999999999767,3125
152,yes,10.913999998592772,-33.084000000000024,118,,-3.124999999999767,3125
153,yes,35.785000000032596,-102.32300000000038,426,,-3.124999999999767,3125
154,yes,30.886000000464264,-95.28500000000037,381,,-3.124999999999767,3125
155,yes,22.23299999604933,-65.19199999999982,258,,-3.124999999999767,3125
156,yes,54.0610000025481,-149.432000000001,582,,-3.124999999999767,3125
157,yes,41.37099999934435,-107.37400000000042,482,,-3.124999999999767,3125
158,yes,19.46999999927357,-59.162999999999904,223,,-3.124999999999767,3125
159,yes,34.03400000388501,-95.2620000000002,358,,-3.124999999999767,3125
160,yes,11.412999992899131,-32.09700000000005,130,,-3.124999999999767,3125
161,yes,12.773000002198387,-34.094000000000015,129,,-3.124999999999767,3125
162,yes,18.176999998104293,-40.15,191,,-3.124999999999767,3125
163,yes,18.68500000273343,-49.14999999999995,200,,-3.124999999999767,3125
164,yes,44.38599999411963,-111.34900000000056,461,,-3.124999999999767,3125
165,yes,22.507000001496635,-57.173999999999914,232,,-3.124999999999767,3125
166,yes,11.80200000089826,-36.094000000000015,131,,-3.124999999999767,3125
167,yes,58.228999994753394,-157.4750000000012,633,,-3.124999999999767,3125
168,yes,45.204999994894024,-112.3490000000006,462,,-3.124999999999767,3125
169,yes,8.54599999729544,-22.062000000000015,85,,-3.124999999999767,3125
170,yes,24.142999995092396,-61.20099999999984,263,,-3.124999999999767,3125
171,yes,16.511999994690996,-42.141999999999975,185,,-3.124999999999767,3125
172,yes,22.34399999724701,-74.21799999999995,293,,-3.124999999999767,3125
173,yes,39.46200000063982,-105.33800000000048,444,,-3.124999999999767,3125
174,yes,33.837999995739665,-92.27200000000008,365,,-3.124999999999767,3125
175,yes,19.56100000097649,-52.15399999999987,207,,-3.124999999999767,3125
176,yes,12.47700000385521,-34.104000000000035,139,,-3.124999999999767,3125
177,yes,42.40399999980582,-128.38200000000066,511,,-3.124999999999767,3125
178,yes,17.145999998319894,-51.146999999999935,199,,-3.124999999999767,3125
179,yes,28.6030000061146,-96.24500000000035,342,,-3.124999999999767,3125
180,yes,13.837999998941086,-32.09300000000003,126,,-3.124999999999767,3125
181,yes,34.00800000235904,-101.25000000000026,352,,-3.124999999999767,3125
182,yes,17.803999995521735,-50.1469999999999,198,,-3.124999999999767,3125
183,yes,23.344000001088716,-73.17999999999992,254,,-3.124999999999767,3125
184,yes,15.38099999743281,-45.125999999999905,172,,-3.124999999999767,3125
185,yes,18.47700000507757,-58.154999999999845,214,,-3.124999999999767,3125
186,yes,16.814000002341345,-37.14200000000007,180,,-3.124999999999767,3125
187,yes,23.085000000719447,-59.176999999999836,237,,-3.124999999999767,3125
188,yes,31.387000002723653,-74.22799999999991,303,,-3.124999999999767,3125
189,yes,21.79500000056578,-39.159,199,,-3.124999999999767,3125
190,yes,42.94500000105472,-101.37400000000045,476,,-3.124999999999767,3125
191,yes,14.00600000488339,-42.113999999999976,157,,-3.124999999999767,3125
192,yes,23.97000000200933,-76.21300000000019,290,,-3.124999999999767,3125
193,yes,21.437000003061257,-59.17099999999984,231,,-3.124999999999767,3125
194,yes,20.125999995798338,-62.17099999999985,234,,-3.124999999999767,3125
195,yes,40.06200000003446,-104.34600000000052,451,,-3.124999999999767,3125
196,yes,21.808000004966743,-64.17199999999985,237,,-3.124999999999767,3125
197,yes,23.857000000134576,-75.20899999999995,285,,-3.124999999999767,3125
198,yes,20.337000001745764,-47.181999999999945,230,,-3.124999999999767,3125
199,yes,13.533999997889623,-38.10800000000004,147,,-3.124999999999767,3125
200,yes,16.615000000456348,-55.12799999999992,184,,-3.124999999999767,3125
201,yes,13.924999999289867,-45.098,144,,-3.124999999999767,3125
202,yes,18.449000002874527,-57.15699999999989,215,,-3.124999999999767,3125
203,yes,17.133999994257465,-40.145000000000024,186,,-3.124999999999767,3125
204,yes,9.536999998090323,-34.07000000000001,105,,-3.124999999999767,3125
205,yes,30.543000000761822,-64.23499999999976,300,,-3.124999999999767,3125
206,yes,15.733000000182074,-45.119,165,,-3.124999999999767,3125
207,yes,32.443999996758066,-108.28600000000041,395,,-3.124999999999767,3125
208,yes,30.938999996578787,-84.24000000000015,325,,-3.124999999999767,3125
209,yes,26.624999998603016,-55.22199999999984,278,,-3.124999999999767,3125
210,yes,18.07600000029197,-47.14199999999992,190,,-3.124999999999767,3125
211,yes,23.651000003155787,-77.20299999999997,281,,-3.124999999999767,3125
212,yes,26.05599999515107,-73.21399999999994,288,,-3.124999999999767,3125
213,yes,25.169000000460073,-62.21899999999976,282,,-3.124999999999767,3125
214,yes,27.25799999461742,-87.21700000000013,305,,-3.124999999999767,3125
215,yes,15.042999999423046,-35.11700000000003,153,,-3.124999999999767,3125
216,yes,34.47500000038417,-77.29400000000014,372,,-3.124999999999767,3125
217,yes,40.25299999921117,-113.32600000000033,440,,-3.124999999999767,3125
218,yes,14.30600000458071,-32.10200000000005,135,,-3.124999999999767,3125
219,yes,23.320000000239816,-67.22699999999992,295,,-3.124999999999767,3125
220,yes,19.16699999856064,-51.1649999999999,217,,-3.124999999999767,3125
221,yes,24.19699999882141,-62.200999999999816,264,,-3.124999999999767,3125
222,yes,26.75900000031106,-72.23199999999994,305,,-3.124999999999767,3125
223,yes,37.77499999705469,-100.33800000000011,439,,-3.124999999999767,3125
224,yes,44.08100000000559,-129.3680000000009,498,,-3.124999999999767,3125
225,yes,21.422999998321757,-65.16699999999986,233,,-3.124999999999767,3125
226,yes,25.73399999528192,-63.20299999999983,267,,-3.124999999999767,3125
227,yes,40.128000000549946,-108.30900000000042,418,,-3.124999999999767,3125
228,yes,19.98299999831943,-54.140999999999906,196,,-3.124999999999767,3125
229,yes,27.912000005017035,-68.22699999999993,296,,-3.124999999999767,3125
230,yes,30.528000002959743,-85.24300000000018,329,,-3.124999999999767,3125
231,yes,26.03199999430217,-78.2140000000001,293,,-3.124999999999767,3125
232,yes,16.36799999687355,-49.13499999999992,185,,-3.124999999999767,3125
233,yes,16.739999999117572,-42.12399999999997,167,,-3.124999999999767,3125
234,yes,18.871000000217464,-51.13799999999993,190,,-3.124999999999767,3125
235,yes,20.43000000412576,-52.17799999999992,231,,-3.124999999999767,3125
236,yes,18.832000001566485,-59.153999999999876,214,,-3.124999999999767,3125
237,yes,37.023999997472856,-85.29700000000008,383,,-3.124999999999767,3125
238,yes,22.93400000053225,-55.15499999999998,211,,-3.124999999999767,3125
239,yes,23.346000001765788,-49.17699999999991,227,,-3.124999999999767,3125
240,yes,24.893999994674232,-61.20199999999979,264,,-3.124999999999767,3125
241,yes,10.755000002973247,-31.089000000000034,121,,-3.124999999999767,3125
242,yes,23.375999997369945,-67.19200000000001,260,,-3.124999999999767,3125
243,yes,36.97699999611359,-97.28500000000042,383,,-3.124999999999767,3125
244,yes,24.882999998226296,-71.20299999999992,275,,-3.124999999999767,3125
245,yes,9.899999997287523,-26.066000000000027,93,,-3.124999999999767,3125
246,yes,17.927000000781845,-41.125000000000014,167,,-3.124999999999767,3125
247,yes,23.963999999978114,-58.18599999999987,245,,-3.124999999999767,3125
248,yes,13.28300000022864,-38.117000000000026,156,,-3.124999999999767,3125
249,yes,19.968999993579928,-56.171999999999926,229,,-3.124999999999767,3125
250,yes,31.742999999551103,-85.27600000000021,362,,-3.124999999999767,3125
251,yes,39.146000002801884,-125.32000000000053,446,,-3.124999999999767,3125
252,yes,15.456000000995118,-46.12199999999994,169,,-3.124999999999767,3125
253,yes,14.172999995935243,-44.11499999999994,160,,-3.124999999999767,3125
254,yes,21.11000000149943,-68.15999999999988,229,,-3.124999999999767,3125
255,yes,20.16699999512639,-50.16399999999987,215,,-3.124999999999767,3125
256,yes,9.031000001414213,-30.071000000000033,102,,-3.124999999999767,3125
257,yes,16.545999998925254,-45.11899999999999,165,,-3.124999999999767,3125
258,yes,29.419999998935964,-84.27700000000016,362,,-3.124999999999767,3125
259,yes,49.20599999604747,-149.40800000000084,558,,-3.124999999999767,3125
260,yes,11.883999999554362,-35.089000000000034,125,,-3.124999999999767,3125
261,yes,23.053000004438218,-56.197999999999844,255,,-3.124999999999767,3125
262,yes,12.354000005871058,-39.089000000000034,129,,-3.124999999999767,3125
263,yes,44.928999996045604,-138.44000000000116,579,,-3.124999999999767,3125
264,yes,27.970000002824236,-95.25500000000031,351,,-3.124999999999767,3125
265,yes,33.8389999960782,-71.23299999999995,305,,-3.124999999999767,3125
266,yes,12.512000001152046,-29.09500000000002,125,,-3.124999999999767,3125
267,yes,9.98999999865191,-27.084000000000042,112,,-3.124999999999767,3125
268,yes,22.699000001011882,-74.18399999999994,259,,-3.124999999999767,3125
269,yes,22.146999996039085,-60.17399999999985,235,,-3.124999999999767,3125
270,yes,11.530000003403984,-39.086999999999996,127,,-3.124999999999767,3125
271,yes,23.992000002181157,-64.2159999999999,281,,-3.124999999999767,3125
272,yes,32.75900000153342,-105.27500000000049,381,,-3.124999999999767,3125
273,yes,20.6289999987348,-57.15999999999985,218,,-3.124999999999767,3125
274,yes,42.00499999569729,-116.31800000000041,435,,-3.124999999999767,3125
275,yes,19.572999997762963,-49.165999999999954,216,,-3.124999999999767,3125
276,yes,23.158000003604684,-44.17599999999998,221,,-3.124999999999767,3125
277,yes,14.908999997715,-33.10000000000006,134,,-3.124999999999767,3125
278,yes,16.507000000274274,-37.11500000000001,153,,-3.124999999999767,3125
279,yes,25.321000000985805,-62.214999999999804,278,,-3.124999999999767,3125
280,yes,9.72199999523582,-32.07800000000004,111,,-3.124999999999767,3125
281,yes,17.394000002241228,-38.13600000000003,175,,-3.124999999999767,3125
282,yes,17.312999996647704,-53.13399999999996,188,,-3.124999999999767,3125
283,yes,23.134000002755783,-53.203999999999866,258,,-3.124999999999767,3125
284,yes,38.57199999765726,-120.29500000000047,416,,-3.124999999999767,3125
285,yes,20.89200000045821,-49.160999999999945,211,,-3.124999999999767,3125
286,yes,34.638000004633795,-108.28300000000064,392,,-3.124999999999767,3125
287,yes,13.100999996822793,-43.10700000000003,151,,-3.124999999999767,3125
288,yes,18.878999995649792,-56.162999999999855,220,,-3.124999999999767,3125
289,yes,15.922999999020249,-49.135999999999925,186,,-3.124999999999767,3125
290,yes,33.61099999892758,-104.3020000000003,407,,-3.124999999999767,3125
291,yes,16.95800000015879,-51.1449999999999,197,,-3.124999999999767,3125
292,yes,5.140000001119915,-20.038,59,,-3.124999999999767,3125
293,yes,17.745999997714534,-46.148,195,,-3.124999999999767,3125
294,yes,16.007999998691957,-54.127999999999915,183,,-3.124999999999767,3125
295,yes,26.761000000988133,-72.23399999999992,307,,-3.124999999999767,3125
296,yes,14.293000000179745,-48.12299999999995,172,,-3.124999999999767,3125
297,yes,22.83799999713665,-58.180999999999905,240,,-3.124999999999767,3125
298,yes,10.712000002968125,-32.07300000000004,106,,-3.124999999999767,3125
299,yes,21.240000001853332,-69.168,238,,-3.124999999999767,3125
300,yes,18.692000005103182,-57.157999999999866,216,,-3.124999999999767,3125
301,yes,36.832999998296145,-111.30100000000039,413,,-3.124999999999767,3125
302,yes,11.48500000272179,-38.105,144,,-3.124999999999767,3125
303,yes,13.867000001482666,-45.11899999999993,165,,-3.124999999999767,3125
304,yes,16.061000002082437,-45.135,181,,-3.124999999999767,3125
305,yes,19.239000001107343,-66.1479999999999,215,,-3.124999999999767,3125
306,yes,33.68899999622954,-125.29700000000054,423,,-3.124999999999767,3125
307,yes,10.646000002452638,-29.093000000000025,123,,-3.124999999999767,3125
308,yes,26.342999997723382,-70.20100000000004,272,,-3.124999999999767,3125
309,yes,9.679000002506655,-38.08700000000002,126,,-3.124999999999767,3125
310,yes,25.067000002309214,-82.21900000000008,302,,-3.124999999999767,3125
311,yes,24.048999999649823,-63.201999999999785,266,,-3.124999999999767,3125
312,yes,14.866999998048414,-44.13199999999994,177,,-3.124999999999767,3125
313,yes,34.42699999868637,-91.32700000000033,419,,-3.124999999999767,3125
314,yes,18.58899999933783,-49.15099999999997,201,,-3.124999999999767,3125
315,yes,24.600000004284084,-66.19799999999981,265,,-3.124999999999767,3125
316,yes,30.430999999225605,-76.22199999999992,299,,-3.124999999999767,3125
317,yes,24.396999993768986,-61.19299999999989,255,,-3.124999999999767,3125
318,yes,27.783999998064246,-83.23000000000016,314,,-3.124999999999767,3125
319,yes,9.346999999252148,-32.07600000000002,109,,-3.124999999999767,3125
320,yes,19.788000005064532,-66.16399999999992,231,,-3.124999999999767,3125
321,yes,22.025999998732004,-53.1849999999999,239,,-3.124999999999767,3125
322,yes,17.842000001110137,-63.161999999999814,226,,-3.124999999999767,3125
323,yes,40.759999996225815,-117.3330000000005,451,,-3.124999999999767,3125
324,yes,25.823999996646307,-62.22799999999983,291,,-3.124999999999767,3125
325,yes,40.06099999969592,-118.36100000000052,480,,-3.124999999999767,3125
326,yes,13.392000000749249,-36.11800000000004,155,,-3.124999999999767,3125
327,yes,8.77599999512313,-25.074000000000023,100,,-3.124999999999767,3125
328,yes,27.71999999822583,-85.23099999999997,317,,-3.124999999999767,3125
329,yes,29.82499999779975,-79.25200000000002,332,,-3.124999999999767,3125
330,yes,23.961999999301042,-69.20399999999988,274,,-3.124999999999767,3125
331,yes,19.843000001856126,-45.166999999999945,213,,-3.124999999999767,3125
332,yes,13.24699999531731,-41.10799999999998,150,,-3.124999999999767,3125
333,yes,18.468999995093327,-51.15499999999989,207,,-3.124999999999767,3125
334,yes,25.918999999703374,-61.205999999999804,268,,-3.124999999999767,3125
335,yes,23.85399999911897,-68.20499999999981,274,,-3.124999999999767,3125
336,yes,28.04900000046473,-80.231,312,,-3.124999999999767,3125
337,yes,23.58999999705702,-73.18499999999996,259,,-3.124999999999767,3125
338,yes,8.52399999712361,-22.075000000000014,98,,-3.124999999999767,3125
339,yes,24.68300000327872,-68.22199999999984,291,,-3.124999999999767,3125
340,yes,26.583999999274965,-71.21399999999993,286,,-3.124999999999767,3125
341,yes,22.59800000319956,-67.19799999999984,266,,-3.124999999999767,3125
342,yes,13.61699999688426,-33.10200000000002,136,,-3.124999999999767,3125
343,yes,18.836000002920628,-50.15399999999996,205,,-3.124999999999767,3125
344,yes,17.522999994980637,-55.118999999999915,175,,-3.124999999999767,3125
345,yes,16.030000006139744,-49.132999999999946,183,,-3.124999999999767,3125
346,yes,28.912000001582783,-87.27500000000018,363,,-3.124999999999767,3125
347,yes,13.299000005645212,-32.10500000000005,138,,-3.124999999999767,3125
348,yes,18.02499999757856,-49.18199999999991,232,,-3.124999999999767,3125
349,yes,30.726999997568782,-92.25600000000023,349,,-3.124999999999767,3125
350,yes,22.553999995579943,-66.18899999999988,256,,-3.124999999999767,3125
351,yes,14.012999999977183,-37.113000000000056,151,,-3.124999999999767,3125
