episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,yes,0.5120000000147229,-12.001,14,,-92.03300000000003,125
2,yes,0.18500000004451067,-2.001,4,,-93.03200000000001,125
3,yes,2.487000000030548,-66.02199999999999,89,,-69.05599999999997,125
4,yes,0.1540000000090913,-2,3,,-82.04300000000003,125
5,yes,0.27600000004213143,-7,8,,-65.05999999999995,125
6,yes,2.736999999967793,-65.03599999999996,102,,-68.05699999999996,125
7,yes,0.5130000000121981,-2.0069999999999997,10,,-66.05899999999995,125
8,yes,2.5459999999952743,-64.02799999999999,93,,-69.05599999999998,125
9,yes,1.19000000000824,-18.004999999999995,24,,-68.05699999999996,125
10,yes,0.46099999997295527,-9.004000000000001,14,,-67.05799999999996,125
11,yes,0.4549999999881038,-12.002,15,,-68.05699999999996,125
12,yes,0.15000000001919034,-2,3,,-71.054,125
13,yes,0.19599999995989492,-4,5,,-69.05599999999997,125
14,yes,1.4859999999998763,-36.01899999999999,56,,-77.048,125
15,yes,1.2449999999830652,-44.002,47,,-75.05,125
16,yes,0.14199999998254498,-2,3,,-78.04700000000001,125
17,yes,1.0279999999625034,-26.009000000000004,36,,-77.048,125
18,yes,1.1200000000144428,-19.014000000000006,34,,-0.12500000000000008,125
19,yes,1.1700000000018917,-14.003,18,,-0.12500000000000008,125
20,yes,0.15200000001414082,-1,2,,-0.12500000000000008,125
21,yes,0.49300000000584987,-9.004999999999999,15,,-0.12500000000000008,125
22,yes,0.23000000004458343,-4.0009999999999994,6,,-0.12500000000000008,125
23,yes,0.7449999999948886,-16.009,26,,-0.12500000000000008,125
24,yes,1.6580000000203654,-43.016000000000005,60,,-0.12500000000000008,125
25,yes,1.0740000000168948,-31.008000000000006,40,,-0.12500000000000008,125
26,yes,1.431999999965683,-20.001,22,,-0.12500000000000008,125
27,yes,0.15799999999899228,-1,2,,-0.12500000000000008,125
28,yes,0.8189999999785869,-8.006,15,,-0.12500000000000008,125
29,yes,2.773999999988064,-76.02800000000002,105,,-0.12500000000000008,125
30,yes,0.9319999999775064,-24.008000000000006,33,,-0.12500000000000008,125
31,yes,0.7320000000277105,-23.002,26,,-0.12500000000000008,125
32,yes,0.11899999998377098,-1,2,,-0.12500000000000008,125
33,yes,0.11299999999891952,-1,2,,-0.12500000000000008,125
34,yes,1.6280000000392647,-43.01599999999999,60,yes,-0.004,5
35,yes,0.2770000000396067,-7,8,yes,-0.004,5
36,yes,0.8419999999773609,-16.012,29,yes,-0.004,5
37,yes,0.7020000000466098,-21.002,24,yes,-0.004,5
38,yes,0.17299999996112092,-2.001,4,yes,-0.004,5
39,yes,0.7449999999948886,-15.009999999999998,26,yes,-0.004,5
40,yes,0.5899999999883221,-12.007,20,yes,-0.004,5
41,yes,0.3740000000220789,-7.0040000000000004,12,yes,-0.004,5
42,yes,2.9299999999921056,-57.01299999999998,71,yes,-0.004,5
43,yes,0.26000000002568413,-4.0009999999999994,6,yes,-0.004,5
44,yes,1.8850000000156797,-53.01499999999999,69,yes,-0.004,5
45,yes,2.7840000000196596,-59.01400000000001,74,yes,-0.004,5
46,yes,1.9310000000132277,-55.013,69,yes,-0.004,5
47,yes,0.2890000000093096,-6.0009999999999994,8,yes,-0.004,5
48,yes,1.35899999997946,-25.017000000000007,43,yes,-0.004,5
49,yes,1.6630000000077416,-52.009,62,yes,-0.004,5
50,yes,0.21900000001551234,-3.002,6,yes,-0.004,5
51,yes,0.8149999999886859,-19.009,29,yes,-0.003,4
52,yes,0.4289999999969041,-11.001999999999999,14,yes,-0.003,4
53,yes,0.13299999994842437,-1.001,3,yes,-0.003,4
54,yes,0.5710000000362925,-13.005999999999998,20,yes,-0.003,4
55,yes,0.3510000000233049,-9.001,11,yes,-0.003,4
56,yes,0.2460000000041873,-4.002,7,yes,-0.003,4
57,yes,2.0379999999704523,-53.02199999999999,76,yes,-0.003,4
58,yes,0.32700000002705565,-5.003,9,yes,-0.003,4
59,yes,0.10299999996732367,-1,2,yes,-0.003,4
60,yes,1.2909999999806132,-37.01,48,yes,-0.003,4
61,yes,1.5599999999835745,-41.016999999999996,59,yes,-0.003,4
62,yes,0.780000000020209,-21.006000000000004,28,yes,-0.003,4
63,yes,0.10100000002921661,-1,2,yes,-0.003,4
64,,3.317000000038206,-88.037,125,yes,-0.003,4
65,yes,0.137999999992644,-2,3,yes,-0.003,4
66,yes,0.7439999999974134,-14.003,18,yes,-0.003,4
67,yes,1.0559999999486536,-14.009999999999998,25,yes,-0.003,4
68,yes,0.32200000003967943,-5.003,9,yes,-0.003,4
69,yes,0.24199999995744292,-5.0009999999999994,7,yes,-0.003,4
70,yes,0.21500000002561137,-3.002,6,yes,-0.003,4
71,yes,0.5800000000135697,-13.005999999999998,20,yes,-0.003,4
72,yes,0.4710000000045511,-14.001,16,yes,-0.003,4
73,yes,2.3370000000113578,-61.02399999999998,86,yes,-0.003,4
74,yes,2.0309999999881256,-48.023,72,yes,-0.003,4
75,yes,1.0169999999902757,-17.005,23,yes,-0.003,4
76,yes,1.7680000000268592,-48.01599999999999,65,yes,-0.003,4
77,yes,0.8939999999597603,-20.009000000000004,30,yes,-0.003,4
78,yes,1.247999999975491,-38.007000000000005,46,yes,-0.003,4
79,yes,0.6220000000212167,-16.003999999999998,21,yes,-0.003,4
80,yes,0.183999999990192,-2.001,4,yes,-0.003,4
81,yes,0.6390000000351392,-14.006999999999998,22,yes,-0.003,4
82,yes,0.4959999999982756,-10.004999999999997,16,yes,-0.003,4
83,yes,0.7160000000112632,-18.005000000000003,24,yes,-0.003,4
84,yes,0.4390000000284999,-9.004000000000001,14,yes,-0.003,4
85,yes,0.2509999999915635,-5.0009999999999994,7,yes,-0.003,4
86,yes,0.6470000000149412,-18.003000000000004,22,yes,-0.003,4
87,yes,1.2039999999728934,-24.018999999999995,44,yes,-0.003,4
88,yes,0.7039999999847169,-22.002,25,yes,-0.003,4
89,yes,0.8359999999925094,-21.008000000000006,30,yes,-0.003,4
90,yes,2.514000000019223,-66.02699999999999,94,yes,-0.003,4
91,yes,0.6940000000099644,-21.002000000000002,24,yes,-0.003,4
