episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,yes,2.0009999999999195,-48.02199999999998,71,,-63.06199999999995,125
2,yes,1.9249999999999545,-42.02700000000001,70,,-67.05799999999994,125
3,yes,0.4459999999992803,-9.005,15,,-41.08399999999999,125
4,yes,0.4819999999998714,-7.008000000000002,16,,-64.06099999999992,125
5,yes,0.36699999999978417,-6.005000000000001,12,,-64.06099999999995,125
6,yes,0.11800000000050659,-1,2,,-66.05899999999997,125
7,yes,0.7880000000000109,-16.012,29,yes,-1.0039999999999998,6
8,yes,0.37300000000062283,-5.006,12,,-0.12500000000000008,125
9,yes,0.11699999999947863,-1,2,,-0.12500000000000008,125
10,yes,0.6489999999992335,-5.008000000000002,14,yes,-0.004,5
11,yes,0.1829999999998222,-2.001,4,yes,-0.004,5
12,yes,0.6300000000001305,-4.005,10,,-0.12500000000000008,125
13,yes,0.39800000000056457,-5.006,12,,-0.12500000000000008,125
14,yes,0.23799999999951638,-1.005,7,yes,-0.003,4
15,yes,0.2639999999995979,-2.005,8,yes,-0.003,4
16,yes,0.5579999999998364,-12.006,19,yes,-0.003,4
17,yes,0.1609999999994116,-2.001,4,yes,-0.003,4
18,yes,0.5060000000005616,-10.007000000000001,18,yes,-0.003,4
19,yes,0.2580000000005356,-7,8,yes,-0.003,4
20,yes,0.21100000000018326,-4.0009999999999994,6,yes,-0.003,4
21,yes,0.3820000000001045,-4.008,13,yes,-0.003,4
22,yes,0.11199999999966792,-1,2,yes,-0.003,4
23,yes,0.13600000000035806,-1.001,3,yes,-0.003,4
24,yes,0.5329999999998947,-7.011,19,yes,-0.003,4
25,yes,0.30200000000046856,-5.0040000000000004,10,yes,-0.003,4
26,yes,0.28700000000014825,-4.004000000000001,9,yes,-0.003,4
27,yes,0.1559999999996009,-0.003,4,yes,-0.003,4
28,yes,0.23599999999923682,-2.004,7,yes,-0.003,4
29,yes,0.13699999999960966,-1.001,3,yes,-0.003,4
30,yes,0.30700000000027927,-2.0069999999999992,10,yes,-0.003,4
31,yes,0.2089999999999037,-2.0029999999999997,6,yes,-0.003,4
32,yes,0.10599999999971743,-1,2,yes,-0.003,4
33,yes,0.33100000000008123,-2.0039999999999996,7,yes,-0.003,4
34,yes,0.2250000000003638,-1.0039999999999998,6,yes,-0.003,4
35,yes,0.16200000000043957,-0.003,4,yes,-0.003,4
36,yes,0.396000000000285,-6.006000000000001,13,yes,-0.003,4
37,yes,0.3330000000003608,-5.005000000000001,11,yes,-0.003,4
38,yes,0.11199999999966792,-1,2,yes,-0.003,4
39,yes,0.1609999999994116,-0.003,4,yes,-0.003,4
40,yes,0.1660000000001105,-0.003,4,yes,-0.003,4
41,yes,0.1660000000001105,-2.001,4,yes,-0.003,4
42,yes,0.1610000000002998,-0.003,4,yes,-0.003,4
43,yes,0.36300000000011323,-5.005999999999999,12,yes,-0.003,4
44,yes,0.140000000000029,-1.001,3,yes,-0.003,4
45,yes,0.3859999999997754,-5.007000000000001,13,yes,-0.003,4
