episode,train goal?,train time (ms),train reward,train step,val goal?,val reward,val step
1,,3192.3645553451934,-5138.369000000903,12500,,-8338.16600000062,12500
2,,3727.4680344125954,-4673.834000000859,12500,,-12.499999999998511,12500
3,,4104.203590708494,-4420.088000000938,12500,,-12.499999999998511,12500
4,,4733.582399065199,-4495.013000000877,12500,,-12.499999999998511,12500
5,,4108.497548608284,-3968.540000000783,12500,,-12.499999999998511,12500
6,,4457.982054391323,-3688.8200000007914,12500,,-12.499999999998511,12500
7,,4911.616033203245,-4084.424000000775,12500,,-12.499999999998511,12500
8,yes,3009.2410602028394,-2495.871000000032,8362,,-12.499999999998511,12500
9,,4339.8716198025795,-3645.8630000007333,12500,,-12.499999999998511,12500
10,yes,3860.830323816117,-3134.4520000003686,10580,,-12.499999999998511,12500
11,yes,2015.532706906015,-1582.4419999999345,5022,,-12.499999999998511,12500
12,yes,747.1696687207441,-551.3439999999855,1895,,-12.499999999998511,12500
13,yes,1545.628434549144,-1062.5309999999586,3592,,-12.499999999998511,12500
14,yes,2209.114443496219,-1909.1269999998988,7032,,-12.499999999998511,12500
15,yes,1864.897547304281,-1579.938999999925,5516,,-12.499999999998511,12500
16,yes,2211.5357430939184,-1799.60899999991,6405,,-12.499999999998511,12500
17,yes,692.6801640511258,-559.3229999999854,1882,,-12.499999999998511,12500
18,yes,1262.6037041682139,-1018.4819999999582,3499,,-12.499999999998511,12500
19,yes,1048.5262962938577,-895.4899999999623,3384,,-12.499999999998511,12500
20,yes,4090.6443129551917,-3388.8970000005147,12278,,-12.499999999998511,12500
21,yes,1639.4185708541045,-1415.413999999936,4827,,-12.499999999998511,12500
22,yes,869.4215053383232,-695.6439999999775,2339,,-12.499999999998511,12500
23,yes,350.52860375981254,-293.66600000000005,960,,-12.499999999998511,12500
24,yes,1947.2987113931595,-1602.8639999999268,5464,,-12.499999999998511,12500
25,yes,819.0244168690697,-660.5839999999799,2244,,-12.499999999998511,12500
26,yes,2196.7718804535252,-1807.7099999999075,6514,,-12.499999999998511,12500
27,yes,2514.745901167771,-2055.0879999999015,7139,,-12.499999999998511,12500
